time_h1,time_h2,time_m1,time_m2,start_m,finish_m,order,s
7,8,45,0,466,480,11,1
7,8,45,0,466,480,12,1
7,8,45,0,466,480,13,4
7,8,45,0,466,480,14,1
7,8,45,0,466,480,15,1
7,8,45,0,466,480,16,2
7,8,45,0,466,480,17,3
7,8,45,0,466,480,18,2
8,8,0,15,481,495,0,1
8,8,0,15,481,495,1,1
8,8,0,15,481,495,2,2
8,8,0,15,481,495,3,1
8,8,0,15,481,495,4,1
8,8,0,15,481,495,5,1
8,8,0,15,481,495,6,1
8,8,0,15,481,495,7,6
8,8,0,15,481,495,8,1
8,8,0,15,481,495,9,1
8,8,0,15,481,495,10,1
8,8,0,15,481,495,11,1
8,8,0,15,481,495,12,1
8,8,0,15,481,495,13,4
8,8,0,15,481,495,14,1
8,8,0,15,481,495,15,0
8,8,0,15,481,495,16,2
8,8,0,15,481,495,17,3
8,8,0,15,481,495,18,2
8,8,15,30,496,510,0,1
8,8,15,30,496,510,1,1
8,8,15,30,496,510,2,2
8,8,15,30,496,510,3,1
8,8,15,30,496,510,4,1
8,8,15,30,496,510,5,1
8,8,15,30,496,510,6,1
8,8,15,30,496,510,7,6
8,8,15,30,496,510,8,1
8,8,15,30,496,510,9,1
8,8,15,30,496,510,10,1
8,8,15,30,496,510,11,1
8,8,15,30,496,510,12,1
8,8,15,30,496,510,13,4
8,8,15,30,496,510,14,1
8,8,15,30,496,510,15,0
8,8,15,30,496,510,16,2
8,8,15,30,496,510,17,3
8,8,15,30,496,510,18,2
8,8,30,45,511,525,0,1
8,8,30,45,511,525,1,1
8,8,30,45,511,525,2,2
8,8,30,45,511,525,3,1
8,8,30,45,511,525,4,1
8,8,30,45,511,525,5,1
8,8,30,45,511,525,6,1
8,8,30,45,511,525,7,5
8,8,30,45,511,525,8,1
8,8,30,45,511,525,9,1
8,8,30,45,511,525,10,1
8,8,30,45,511,525,11,1
8,8,30,45,511,525,12,1
8,8,30,45,511,525,13,4
8,8,30,45,511,525,14,1
8,8,30,45,511,525,15,0
8,8,30,45,511,525,16,1
8,8,30,45,511,525,17,3
8,8,30,45,511,525,18,2
8,9,45,0,526,540,0,1
8,9,45,0,526,540,1,1
8,9,45,0,526,540,2,2
8,9,45,0,526,540,3,1
8,9,45,0,526,540,4,1
8,9,45,0,526,540,5,1
8,9,45,0,526,540,6,1
8,9,45,0,526,540,7,6
8,9,45,0,526,540,8,1
8,9,45,0,526,540,9,1
8,9,45,0,526,540,10,1
8,9,45,0,526,540,11,1
8,9,45,0,526,540,12,1
8,9,45,0,526,540,13,4
8,9,45,0,526,540,14,1
8,9,45,0,526,540,15,0
8,9,45,0,526,540,16,1
8,9,45,0,526,540,17,3
8,9,45,0,526,540,18,2
9,9,0,15,541,555,0,1
9,9,0,15,541,555,1,1
9,9,0,15,541,555,2,2
9,9,0,15,541,555,3,1
9,9,0,15,541,555,4,1
9,9,0,15,541,555,5,1
9,9,0,15,541,555,6,1
9,9,0,15,541,555,7,6
9,9,0,15,541,555,8,1
9,9,0,15,541,555,9,1
9,9,0,15,541,555,10,1
9,9,0,15,541,555,11,0
9,9,0,15,541,555,12,1
9,9,0,15,541,555,13,4
9,9,0,15,541,555,14,1
9,9,0,15,541,555,15,0
9,9,0,15,541,555,16,1
9,9,0,15,541,555,17,3
9,9,0,15,541,555,18,3
9,9,15,30,556,570,0,1
9,9,15,30,556,570,1,1
9,9,15,30,556,570,2,2
9,9,15,30,556,570,3,1
9,9,15,30,556,570,4,1
9,9,15,30,556,570,5,1
9,9,15,30,556,570,6,1
9,9,15,30,556,570,7,6
9,9,15,30,556,570,8,1
9,9,15,30,556,570,9,1
9,9,15,30,556,570,10,1
9,9,15,30,556,570,11,0
9,9,15,30,556,570,12,1
9,9,15,30,556,570,13,4
9,9,15,30,556,570,14,1
9,9,15,30,556,570,15,0
9,9,15,30,556,570,16,1
9,9,15,30,556,570,17,3
9,9,15,30,556,570,18,2
9,9,30,45,571,585,0,1
9,9,30,45,571,585,1,1
9,9,30,45,571,585,2,2
9,9,30,45,571,585,3,1
9,9,30,45,571,585,4,1
9,9,30,45,571,585,5,1
9,9,30,45,571,585,6,1
9,9,30,45,571,585,7,6
9,9,30,45,571,585,8,1
9,9,30,45,571,585,9,1
9,9,30,45,571,585,10,1
9,9,30,45,571,585,11,0
9,9,30,45,571,585,12,1
9,9,30,45,571,585,13,4
9,9,30,45,571,585,14,1
9,9,30,45,571,585,15,0
9,9,30,45,571,585,16,1
9,9,30,45,571,585,17,3
9,9,30,45,571,585,18,3
9,10,45,0,586,600,0,1
9,10,45,0,586,600,1,1
9,10,45,0,586,600,2,2
9,10,45,0,586,600,3,1
9,10,45,0,586,600,4,1
9,10,45,0,586,600,5,1
9,10,45,0,586,600,6,1
9,10,45,0,586,600,7,6
9,10,45,0,586,600,8,1
9,10,45,0,586,600,9,1
9,10,45,0,586,600,10,1
9,10,45,0,586,600,11,0
9,10,45,0,586,600,12,1
9,10,45,0,586,600,13,4
9,10,45,0,586,600,14,1
9,10,45,0,586,600,15,0
9,10,45,0,586,600,16,1
9,10,45,0,586,600,17,3
9,10,45,0,586,600,18,3
10,10,0,15,601,615,0,1
10,10,0,15,601,615,1,1
10,10,0,15,601,615,2,1
10,10,0,15,601,615,3,1
10,10,0,15,601,615,4,1
10,10,0,15,601,615,5,1
10,10,0,15,601,615,6,1
10,10,0,15,601,615,7,6
10,10,0,15,601,615,8,1
10,10,0,15,601,615,9,1
10,10,0,15,601,615,10,1
10,10,0,15,601,615,11,1
10,10,0,15,601,615,12,1
10,10,0,15,601,615,13,4
10,10,0,15,601,615,14,1
10,10,0,15,601,615,15,0
10,10,0,15,601,615,16,1
10,10,0,15,601,615,17,3
10,10,0,15,601,615,18,3
10,10,15,30,616,630,0,1
10,10,15,30,616,630,1,1
10,10,15,30,616,630,2,1
10,10,15,30,616,630,3,1
10,10,15,30,616,630,4,1
10,10,15,30,616,630,5,1
10,10,15,30,616,630,6,1
10,10,15,30,616,630,7,6
10,10,15,30,616,630,8,1
10,10,15,30,616,630,9,1
10,10,15,30,616,630,10,1
10,10,15,30,616,630,11,1
10,10,15,30,616,630,12,1
10,10,15,30,616,630,13,4
10,10,15,30,616,630,14,1
10,10,15,30,616,630,15,0
10,10,15,30,616,630,16,1
10,10,15,30,616,630,17,3
10,10,15,30,616,630,18,3
10,10,30,45,631,645,0,1
10,10,30,45,631,645,1,1
10,10,30,45,631,645,2,1
10,10,30,45,631,645,3,1
10,10,30,45,631,645,4,1
10,10,30,45,631,645,5,1
10,10,30,45,631,645,6,1
10,10,30,45,631,645,7,5
10,10,30,45,631,645,8,1
10,10,30,45,631,645,9,1
10,10,30,45,631,645,10,1
10,10,30,45,631,645,11,0
10,10,30,45,631,645,12,1
10,10,30,45,631,645,13,4
10,10,30,45,631,645,14,1
10,10,30,45,631,645,15,0
10,10,30,45,631,645,16,1
10,10,30,45,631,645,17,3
10,10,30,45,631,645,18,3
10,11,45,0,646,660,0,1
10,11,45,0,646,660,1,1
10,11,45,0,646,660,2,1
10,11,45,0,646,660,3,1
10,11,45,0,646,660,4,1
10,11,45,0,646,660,5,1
10,11,45,0,646,660,6,1
10,11,45,0,646,660,7,6
10,11,45,0,646,660,8,1
10,11,45,0,646,660,9,1
10,11,45,0,646,660,10,1
10,11,45,0,646,660,11,0
10,11,45,0,646,660,12,1
10,11,45,0,646,660,13,4
10,11,45,0,646,660,14,1
10,11,45,0,646,660,15,0
10,11,45,0,646,660,16,1
10,11,45,0,646,660,17,3
10,11,45,0,646,660,18,3
11,11,0,15,661,675,0,1
11,11,0,15,661,675,1,1
11,11,0,15,661,675,2,1
11,11,0,15,661,675,3,1
11,11,0,15,661,675,4,1
11,11,0,15,661,675,5,1
11,11,0,15,661,675,6,1
11,11,0,15,661,675,7,6
11,11,0,15,661,675,8,1
11,11,0,15,661,675,9,1
11,11,0,15,661,675,10,1
11,11,0,15,661,675,11,0
11,11,0,15,661,675,12,1
11,11,0,15,661,675,13,4
11,11,0,15,661,675,14,1
11,11,0,15,661,675,15,0
11,11,0,15,661,675,16,1
11,11,0,15,661,675,17,3
11,11,0,15,661,675,18,3
11,11,15,30,676,690,0,1
11,11,15,30,676,690,1,1
11,11,15,30,676,690,2,1
11,11,15,30,676,690,3,1
11,11,15,30,676,690,4,1
11,11,15,30,676,690,5,1
11,11,15,30,676,690,6,1
11,11,15,30,676,690,7,6
11,11,15,30,676,690,8,1
11,11,15,30,676,690,9,1
11,11,15,30,676,690,10,1
11,11,15,30,676,690,11,0
11,11,15,30,676,690,12,1
11,11,15,30,676,690,13,4
11,11,15,30,676,690,14,1
11,11,15,30,676,690,15,0
11,11,15,30,676,690,16,1
11,11,15,30,676,690,17,3
11,11,15,30,676,690,18,3
11,11,30,45,691,705,0,1
11,11,30,45,691,705,1,1
11,11,30,45,691,705,2,1
11,11,30,45,691,705,3,1
11,11,30,45,691,705,4,1
11,11,30,45,691,705,5,1
11,11,30,45,691,705,6,1
11,11,30,45,691,705,7,6
11,11,30,45,691,705,8,1
11,11,30,45,691,705,9,1
11,11,30,45,691,705,10,1
11,11,30,45,691,705,11,0
11,11,30,45,691,705,12,1
11,11,30,45,691,705,13,4
11,11,30,45,691,705,14,1
11,11,30,45,691,705,15,0
11,11,30,45,691,705,16,1
11,11,30,45,691,705,17,3
11,11,30,45,691,705,18,3
11,12,45,0,706,720,0,1
11,12,45,0,706,720,1,1
11,12,45,0,706,720,2,1
11,12,45,0,706,720,3,1
11,12,45,0,706,720,4,1
11,12,45,0,706,720,5,1
11,12,45,0,706,720,6,1
11,12,45,0,706,720,7,5
11,12,45,0,706,720,8,1
11,12,45,0,706,720,9,1
11,12,45,0,706,720,10,1
11,12,45,0,706,720,11,0
11,12,45,0,706,720,12,1
11,12,45,0,706,720,13,4
11,12,45,0,706,720,14,1
11,12,45,0,706,720,15,0
11,12,45,0,706,720,16,1
11,12,45,0,706,720,17,3
11,12,45,0,706,720,18,3
12,12,0,15,721,735,0,1
12,12,0,15,721,735,1,1
12,12,0,15,721,735,2,1
12,12,0,15,721,735,3,1
12,12,0,15,721,735,4,1
12,12,0,15,721,735,5,1
12,12,0,15,721,735,6,1
12,12,0,15,721,735,7,6
12,12,0,15,721,735,8,1
12,12,0,15,721,735,9,1
12,12,0,15,721,735,10,1
12,12,0,15,721,735,11,0
12,12,0,15,721,735,12,1
12,12,0,15,721,735,13,4
12,12,0,15,721,735,14,1
12,12,0,15,721,735,15,0
12,12,0,15,721,735,16,1
12,12,0,15,721,735,17,3
12,12,0,15,721,735,18,3
12,12,15,30,736,750,0,1
12,12,15,30,736,750,1,1
12,12,15,30,736,750,2,1
12,12,15,30,736,750,3,1
12,12,15,30,736,750,4,1
12,12,15,30,736,750,5,1
12,12,15,30,736,750,6,1
12,12,15,30,736,750,7,6
12,12,15,30,736,750,8,1
12,12,15,30,736,750,9,1
12,12,15,30,736,750,10,1
12,12,15,30,736,750,11,0
12,12,15,30,736,750,12,1
12,12,15,30,736,750,13,4
12,12,15,30,736,750,14,1
12,12,15,30,736,750,15,0
12,12,15,30,736,750,16,1
12,12,15,30,736,750,17,3
12,12,15,30,736,750,18,3
12,12,30,45,751,765,0,1
12,12,30,45,751,765,1,1
12,12,30,45,751,765,2,1
12,12,30,45,751,765,3,1
12,12,30,45,751,765,4,1
12,12,30,45,751,765,5,1
12,12,30,45,751,765,6,1
12,12,30,45,751,765,7,6
12,12,30,45,751,765,8,1
12,12,30,45,751,765,9,1
12,12,30,45,751,765,10,1
12,12,30,45,751,765,11,0
12,12,30,45,751,765,12,1
12,12,30,45,751,765,13,4
12,12,30,45,751,765,14,1
12,12,30,45,751,765,15,0
12,12,30,45,751,765,16,1
12,12,30,45,751,765,17,3
12,12,30,45,751,765,18,3
12,13,45,0,766,780,0,1
12,13,45,0,766,780,1,1
12,13,45,0,766,780,2,1
12,13,45,0,766,780,3,1
12,13,45,0,766,780,4,1
12,13,45,0,766,780,5,1
12,13,45,0,766,780,6,1
12,13,45,0,766,780,7,6
12,13,45,0,766,780,8,1
12,13,45,0,766,780,9,1
12,13,45,0,766,780,10,1
12,13,45,0,766,780,11,0
12,13,45,0,766,780,12,1
12,13,45,0,766,780,13,4
12,13,45,0,766,780,14,1
12,13,45,0,766,780,15,0
12,13,45,0,766,780,16,1
12,13,45,0,766,780,17,2
12,13,45,0,766,780,18,3
13,13,0,15,781,795,0,1
13,13,0,15,781,795,1,1
13,13,0,15,781,795,2,1
13,13,0,15,781,795,3,1
13,13,0,15,781,795,4,1
13,13,0,15,781,795,5,1
13,13,0,15,781,795,6,1
13,13,0,15,781,795,7,6
13,13,0,15,781,795,8,1
13,13,0,15,781,795,9,1
13,13,0,15,781,795,10,1
13,13,0,15,781,795,11,0
13,13,0,15,781,795,12,1
13,13,0,15,781,795,13,4
13,13,0,15,781,795,14,1
13,13,0,15,781,795,15,0
13,13,0,15,781,795,16,1
13,13,0,15,781,795,17,2
13,13,0,15,781,795,18,3
13,13,15,30,796,810,0,1
13,13,15,30,796,810,1,1
13,13,15,30,796,810,2,1
13,13,15,30,796,810,3,1
13,13,15,30,796,810,4,1
13,13,15,30,796,810,5,1
13,13,15,30,796,810,6,1
13,13,15,30,796,810,7,6
13,13,15,30,796,810,8,1
13,13,15,30,796,810,9,1
13,13,15,30,796,810,10,1
13,13,15,30,796,810,11,0
13,13,15,30,796,810,12,1
13,13,15,30,796,810,13,4
13,13,15,30,796,810,14,1
13,13,15,30,796,810,15,0
13,13,15,30,796,810,16,1
13,13,15,30,796,810,17,3
13,13,15,30,796,810,18,3
13,13,30,45,811,825,0,1
13,13,30,45,811,825,1,1
13,13,30,45,811,825,2,1
13,13,30,45,811,825,3,1
13,13,30,45,811,825,4,1
13,13,30,45,811,825,5,1
13,13,30,45,811,825,6,1
13,13,30,45,811,825,7,6
13,13,30,45,811,825,8,1
13,13,30,45,811,825,9,1
13,13,30,45,811,825,10,1
13,13,30,45,811,825,11,0
13,13,30,45,811,825,12,1
13,13,30,45,811,825,13,4
13,13,30,45,811,825,14,1
13,13,30,45,811,825,15,0
13,13,30,45,811,825,16,1
13,13,30,45,811,825,17,3
13,13,30,45,811,825,18,2
13,14,45,0,826,840,0,1
13,14,45,0,826,840,1,1
13,14,45,0,826,840,2,1
13,14,45,0,826,840,3,1
13,14,45,0,826,840,4,1
13,14,45,0,826,840,5,1
13,14,45,0,826,840,6,1
13,14,45,0,826,840,7,5
13,14,45,0,826,840,8,1
13,14,45,0,826,840,9,1
13,14,45,0,826,840,10,1
13,14,45,0,826,840,11,0
13,14,45,0,826,840,12,1
13,14,45,0,826,840,13,4
13,14,45,0,826,840,14,1
13,14,45,0,826,840,15,0
13,14,45,0,826,840,16,1
13,14,45,0,826,840,17,3
13,14,45,0,826,840,18,2
14,14,0,15,841,855,0,1
14,14,0,15,841,855,1,1
14,14,0,15,841,855,2,1
14,14,0,15,841,855,3,1
14,14,0,15,841,855,4,1
14,14,0,15,841,855,5,1
14,14,0,15,841,855,6,1
14,14,0,15,841,855,7,6
14,14,0,15,841,855,8,1
14,14,0,15,841,855,9,1
14,14,0,15,841,855,10,1
14,14,0,15,841,855,11,1
14,14,0,15,841,855,12,1
14,14,0,15,841,855,13,4
14,14,0,15,841,855,14,1
14,14,0,15,841,855,15,0
14,14,0,15,841,855,16,1
14,14,0,15,841,855,17,2
14,14,0,15,841,855,18,3
14,14,15,30,856,870,0,1
14,14,15,30,856,870,1,1
14,14,15,30,856,870,2,1
14,14,15,30,856,870,3,1
14,14,15,30,856,870,4,1
14,14,15,30,856,870,5,1
14,14,15,30,856,870,6,1
14,14,15,30,856,870,7,6
14,14,15,30,856,870,8,1
14,14,15,30,856,870,9,1
14,14,15,30,856,870,10,1
14,14,15,30,856,870,11,1
14,14,15,30,856,870,12,1
14,14,15,30,856,870,13,4
14,14,15,30,856,870,14,1
14,14,15,30,856,870,15,0
14,14,15,30,856,870,16,1
14,14,15,30,856,870,17,3
14,14,15,30,856,870,18,2
14,14,30,45,871,885,0,1
14,14,30,45,871,885,1,1
14,14,30,45,871,885,2,1
14,14,30,45,871,885,3,1
14,14,30,45,871,885,4,1
14,14,30,45,871,885,5,1
14,14,30,45,871,885,6,1
14,14,30,45,871,885,7,6
14,14,30,45,871,885,8,1
14,14,30,45,871,885,9,1
14,14,30,45,871,885,10,1
14,14,30,45,871,885,11,0
14,14,30,45,871,885,12,1
14,14,30,45,871,885,13,4
14,14,30,45,871,885,14,1
14,14,30,45,871,885,15,0
14,14,30,45,871,885,16,1
14,14,30,45,871,885,17,3
14,14,30,45,871,885,18,3
14,15,45,0,886,900,0,1
14,15,45,0,886,900,1,1
14,15,45,0,886,900,2,1
14,15,45,0,886,900,3,1
14,15,45,0,886,900,4,1
14,15,45,0,886,900,5,1
14,15,45,0,886,900,6,1
14,15,45,0,886,900,7,6
14,15,45,0,886,900,8,1
14,15,45,0,886,900,9,1
14,15,45,0,886,900,10,1
14,15,45,0,886,900,11,0
14,15,45,0,886,900,12,1
14,15,45,0,886,900,13,4
14,15,45,0,886,900,14,1
14,15,45,0,886,900,15,0
14,15,45,0,886,900,16,1
14,15,45,0,886,900,17,3
14,15,45,0,886,900,18,3
15,15,0,15,901,915,0,1
15,15,0,15,901,915,1,1
15,15,0,15,901,915,2,1
15,15,0,15,901,915,3,1
15,15,0,15,901,915,4,1
15,15,0,15,901,915,5,1
15,15,0,15,901,915,6,1
15,15,0,15,901,915,7,6
15,15,0,15,901,915,8,1
15,15,0,15,901,915,9,1
15,15,0,15,901,915,10,1
15,15,0,15,901,915,11,0
15,15,0,15,901,915,12,1
15,15,0,15,901,915,13,4
15,15,0,15,901,915,14,1
15,15,0,15,901,915,15,0
15,15,0,15,901,915,16,1
15,15,0,15,901,915,17,3
15,15,0,15,901,915,18,3
15,15,15,30,916,930,0,1
15,15,15,30,916,930,1,1
15,15,15,30,916,930,2,1
15,15,15,30,916,930,3,1
15,15,15,30,916,930,4,1
15,15,15,30,916,930,5,1
15,15,15,30,916,930,6,1
15,15,15,30,916,930,7,6
15,15,15,30,916,930,8,1
15,15,15,30,916,930,9,1
15,15,15,30,916,930,10,1
15,15,15,30,916,930,11,0
15,15,15,30,916,930,12,1
15,15,15,30,916,930,13,4
15,15,15,30,916,930,14,1
15,15,15,30,916,930,15,0
15,15,15,30,916,930,16,1
15,15,15,30,916,930,17,3
15,15,15,30,916,930,18,3
15,15,30,45,931,945,0,1
15,15,30,45,931,945,1,1
15,15,30,45,931,945,2,1
15,15,30,45,931,945,3,1
15,15,30,45,931,945,4,1
15,15,30,45,931,945,5,1
15,15,30,45,931,945,6,1
15,15,30,45,931,945,7,6
15,15,30,45,931,945,8,1
15,15,30,45,931,945,9,1
15,15,30,45,931,945,10,1
15,15,30,45,931,945,11,0
15,15,30,45,931,945,12,1
15,15,30,45,931,945,13,4
15,15,30,45,931,945,14,1
15,15,30,45,931,945,15,0
15,15,30,45,931,945,16,1
15,15,30,45,931,945,17,3
15,15,30,45,931,945,18,3
15,16,45,0,946,960,0,1
15,16,45,0,946,960,1,1
15,16,45,0,946,960,2,1
15,16,45,0,946,960,3,1
15,16,45,0,946,960,4,1
15,16,45,0,946,960,5,1
15,16,45,0,946,960,6,1
15,16,45,0,946,960,7,6
15,16,45,0,946,960,8,1
15,16,45,0,946,960,9,1
15,16,45,0,946,960,10,1
15,16,45,0,946,960,11,1
15,16,45,0,946,960,12,1
15,16,45,0,946,960,13,4
15,16,45,0,946,960,14,1
15,16,45,0,946,960,15,0
15,16,45,0,946,960,16,1
15,16,45,0,946,960,17,3
15,16,45,0,946,960,18,3
16,16,0,15,961,975,0,1
16,16,0,15,961,975,1,1
16,16,0,15,961,975,2,1
16,16,0,15,961,975,3,1
16,16,0,15,961,975,4,1
16,16,0,15,961,975,5,1
16,16,0,15,961,975,6,1
16,16,0,15,961,975,7,6
16,16,0,15,961,975,8,1
16,16,0,15,961,975,9,1
16,16,0,15,961,975,10,1
16,16,0,15,961,975,11,0
16,16,0,15,961,975,12,1
16,16,0,15,961,975,13,4
16,16,0,15,961,975,14,1
16,16,0,15,961,975,15,0
16,16,0,15,961,975,16,2
16,16,0,15,961,975,17,3
16,16,0,15,961,975,18,3
16,16,15,30,976,990,0,1
16,16,15,30,976,990,1,1
16,16,15,30,976,990,2,1
16,16,15,30,976,990,3,1
16,16,15,30,976,990,4,1
16,16,15,30,976,990,5,1
16,16,15,30,976,990,6,1
16,16,15,30,976,990,7,6
16,16,15,30,976,990,8,1
16,16,15,30,976,990,9,1
16,16,15,30,976,990,10,1
16,16,15,30,976,990,11,1
16,16,15,30,976,990,12,1
16,16,15,30,976,990,13,4
16,16,15,30,976,990,14,1
16,16,15,30,976,990,15,0
16,16,15,30,976,990,16,2
16,16,15,30,976,990,17,3
16,16,15,30,976,990,18,3
16,16,30,45,991,1005,0,1
16,16,30,45,991,1005,1,1
16,16,30,45,991,1005,2,1
16,16,30,45,991,1005,3,1
16,16,30,45,991,1005,4,1
16,16,30,45,991,1005,5,1
16,16,30,45,991,1005,6,1
16,16,30,45,991,1005,7,6
16,16,30,45,991,1005,8,1
16,16,30,45,991,1005,9,1
16,16,30,45,991,1005,10,1
16,16,30,45,991,1005,11,1
16,16,30,45,991,1005,12,1
16,16,30,45,991,1005,13,4
16,16,30,45,991,1005,14,1
16,16,30,45,991,1005,15,0
16,16,30,45,991,1005,16,2
16,16,30,45,991,1005,17,3
16,16,30,45,991,1005,18,3
16,17,45,0,1006,1020,0,1
16,17,45,0,1006,1020,1,1
16,17,45,0,1006,1020,2,1
16,17,45,0,1006,1020,3,1
16,17,45,0,1006,1020,4,1
16,17,45,0,1006,1020,5,1
16,17,45,0,1006,1020,6,1
16,17,45,0,1006,1020,7,6
16,17,45,0,1006,1020,8,1
16,17,45,0,1006,1020,9,1
16,17,45,0,1006,1020,10,1
16,17,45,0,1006,1020,11,1
16,17,45,0,1006,1020,12,1
16,17,45,0,1006,1020,13,4
16,17,45,0,1006,1020,14,1
16,17,45,0,1006,1020,15,0
16,17,45,0,1006,1020,16,2
16,17,45,0,1006,1020,17,3
16,17,45,0,1006,1020,18,3
17,17,0,15,1021,1035,0,1
17,17,0,15,1021,1035,1,1
17,17,0,15,1021,1035,2,1
17,17,0,15,1021,1035,3,1
17,17,0,15,1021,1035,4,1
17,17,0,15,1021,1035,5,1
17,17,0,15,1021,1035,6,1
17,17,0,15,1021,1035,7,6
17,17,0,15,1021,1035,8,1
17,17,0,15,1021,1035,9,1
